,source,relation,target
0,192616009,IS_A,74732009
1,192616009,occurrence,255398004
2,192616009,occurrence,263659003
3,44124003,IS_A,192616009
4,44124003,IS_A,28857002
5,44124003,occurrence,255398004
6,44124003,occurrence,263659003
7,111477005,IS_A,44124003
8,111477005,occurrence,263659003
9,111477005,occurrence,255398004
10,270905000,IS_A,111477005
11,270905000,occurrence,263659003
12,270905000,occurrence,255398004
13,2312009,IS_A,44124003
14,2312009,occurrence,263659003
15,2312009,occurrence,255398004
16,106015009,IS_A,74732009
17,27803006,IS_A,106015009
18,2838003,IS_A,106015009
19,2994004,IS_A,106015009
20,34134009,IS_A,106015009
21,34741005,IS_A,106015009
22,40950007,IS_A,106015009
23,41196008,IS_A,111475002
24,41196008,IS_A,106015009
25,41673007,IS_A,106015009
26,41932008,IS_A,231494001
27,41932008,IS_A,106015009
28,50643003,IS_A,111475002
29,50643003,IS_A,106015009
30,51946000,IS_A,106015009
31,54560009,IS_A,106015009
32,651003,IS_A,106015009
33,65179007,IS_A,106015009
34,65179007,IS_A,111475002
35,65207000,IS_A,106015009
36,74803002,IS_A,106015009
37,75605002,IS_A,106015009
38,76129002,IS_A,44376007
39,76129002,IS_A,106015009
40,76399004,IS_A,106015009
41,7718000,IS_A,106015009
42,79459002,IS_A,106015009
43,81812009,IS_A,106015009
44,83233002,IS_A,106015009
45,9116003,IS_A,106015009
46,129607003,IS_A,106015009
47,197480006,IS_A,74732009
48,197480006,INVERSE_has_focus,710841007
49,197480006,has_definitional_manifestation,48694002
50,191736004,IS_A,197480006
51,191736004,has_definitional_manifestation,48694002
52,191737008,IS_A,191736004
53,191737008,has_definitional_manifestation,48694002
54,191738003,IS_A,191736004
55,191738003,has_definitional_manifestation,48694002
56,192014006,IS_A,191736004
57,192014006,IS_A,37057007
58,192014006,interprets,3850002
59,192014006,has_definitional_manifestation,48694002
60,10586006,IS_A,197480006
61,10586006,has_definitional_manifestation,48694002
62,109006,IS_A,197480006
63,109006,IS_A,268664001
64,109006,IS_A,111476001
65,109006,occurrence,255398004
66,109006,has_definitional_manifestation,48694002
67,13438001,IS_A,109006
68,13438001,occurrence,255398004
69,13438001,has_definitional_manifestation,48694002
70,37868008,IS_A,109006
71,37868008,occurrence,255398004
72,37868008,has_definitional_manifestation,48694002
73,37872007,IS_A,109006
74,37872007,occurrence,263659003
75,37872007,occurrence,255398004
76,37872007,has_definitional_manifestation,48694002
77,53467004,IS_A,109006
78,53467004,occurrence,255398004
79,53467004,has_definitional_manifestation,48694002
80,192611004,IS_A,53467004
81,192611004,occurrence,255398004
82,192611004,has_definitional_manifestation,48694002
83,11806006,IS_A,126943008
84,11806006,IS_A,53467004
85,11806006,occurrence,255398004
86,11806006,has_definitional_manifestation,48694002
87,85061001,IS_A,11806006
88,85061001,occurrence,255398004
89,85061001,has_definitional_manifestation,48694002
90,64165008,IS_A,109006
91,64165008,occurrence,255398004
92,64165008,has_definitional_manifestation,48694002
93,83253003,IS_A,109006
94,83253003,occurrence,255398004
95,83253003,has_definitional_manifestation,48694002
96,90790003,IS_A,109006
97,90790003,occurrence,255398004
98,90790003,has_definitional_manifestation,48694002
99,231504006,IS_A,197480006
100,231504006,has_definitional_manifestation,48694002
101,111487009,IS_A,81308009
102,111487009,IS_A,197480006
103,111487009,finding_site,280369009
104,111487009,has_definitional_manifestation,48694002
105,428687006,IS_A,111487009
106,428687006,finding_site,280369009
107,428687006,associated_with,313182004
108,428687006,has_definitional_manifestation,48694002
109,126943008,IS_A,197480006
110,126943008,has_definitional_manifestation,48694002
111,17496003,IS_A,197480006
112,17496003,IS_A,106014008
113,17496003,finding_site,12738006
114,17496003,has_definitional_manifestation,48694002
115,50026000,IS_A,17496003
116,50026000,IS_A,11387009
117,50026000,causative_agent,418149003
118,50026000,finding_site,12738006
119,50026000,has_definitional_manifestation,48694002
120,1686006,IS_A,50026000
121,1686006,causative_agent,418149003
122,1686006,finding_site,12738006
123,1686006,has_definitional_manifestation,48694002
124,34938008,IS_A,29212009
125,34938008,IS_A,50026000
126,34938008,causative_agent,311492009
127,34938008,finding_site,12738006
128,34938008,has_definitional_manifestation,48694002
129,51493001,IS_A,46975003
130,51493001,IS_A,50026000
131,51493001,causative_agent,387085005
132,51493001,finding_site,12738006
133,51493001,has_definitional_manifestation,48694002
134,55967005,IS_A,50026000
135,55967005,causative_agent,9721008
136,55967005,finding_site,12738006
137,55967005,has_definitional_manifestation,48694002
138,21897009,IS_A,197480006
139,21897009,has_definitional_manifestation,48694002
140,47505003,IS_A,197480006
141,47505003,has_definitional_manifestation,48694002
142,317816007,IS_A,47505003
143,317816007,has_definitional_manifestation,48694002
144,318784009,IS_A,47505003
145,318784009,has_definitional_manifestation,48694002
146,446180007,IS_A,318784009
147,446180007,has_definitional_manifestation,48694002
148,192042008,IS_A,47505003
149,192042008,has_definitional_manifestation,48694002
150,313182004,IS_A,47505003
151,313182004,INVERSE_associated_with,428687006
152,313182004,has_definitional_manifestation,48694002
153,699241002,IS_A,313182004
154,699241002,has_definitional_manifestation,48694002
155,443919007,IS_A,47505003
156,443919007,has_definitional_manifestation,48694002
157,446175003,IS_A,47505003
158,446175003,has_definitional_manifestation,48694002
159,52910006,IS_A,197480006
160,52910006,has_definitional_manifestation,48694002
161,58535001,IS_A,197480006
162,58535001,has_definitional_manifestation,48694002
163,67195008,IS_A,2704003
164,67195008,IS_A,197480006
165,67195008,clinical_course,424124008
166,67195008,has_definitional_manifestation,48694002
167,192041001,IS_A,67195008
168,192041001,clinical_course,424124008
169,192041001,has_definitional_manifestation,48694002
170,279611005,IS_A,67195008
171,279611005,clinical_course,424124008
172,279611005,has_definitional_manifestation,48694002
173,61157009,IS_A,67195008
174,61157009,clinical_course,424124008
175,61157009,INVERSE_associated_finding,10995991000119109
176,61157009,has_definitional_manifestation,48694002
177,192037000,IS_A,67195008
178,192037000,IS_A,371631005
179,192037000,clinical_course,424124008
180,192037000,has_definitional_manifestation,79823003
181,192038005,IS_A,67195008
182,192038005,clinical_course,424124008
183,192038005,has_definitional_manifestation,80490004
184,192038005,has_definitional_manifestation,48694002
185,192039002,IS_A,67195008
186,192039002,clinical_course,424124008
187,192039002,has_definitional_manifestation,89458003
188,192039002,has_definitional_manifestation,48694002
189,192044009,IS_A,67195008
190,192044009,clinical_course,424124008
191,192044009,has_definitional_manifestation,48694002
192,69479009,IS_A,197480006
193,69479009,has_definitional_manifestation,48694002
194,82339009,IS_A,83367009
195,82339009,IS_A,197480006
196,82339009,causative_agent,703841004
197,82339009,finding_site,12738006
198,82339009,has_definitional_manifestation,48694002
199,371631005,IS_A,197480006
200,371631005,has_definitional_manifestation,79823003
201,35607004,IS_A,70691001
202,35607004,IS_A,371631005
203,35607004,has_definitional_manifestation,386808001
204,35607004,has_definitional_manifestation,79823003
205,5509004,IS_A,35607004
206,5509004,has_definitional_manifestation,386808001
207,5509004,has_definitional_manifestation,79823003
208,111490003,IS_A,5509004
209,111490003,has_definitional_manifestation,386808001
210,111490003,has_definitional_manifestation,79823003
211,19766004,IS_A,5509004
212,19766004,has_definitional_manifestation,79823003
213,19766004,has_definitional_manifestation,386808001
214,34116005,IS_A,5509004
215,34116005,has_definitional_manifestation,386808001
216,34116005,has_definitional_manifestation,79823003
217,61212007,IS_A,5509004
218,61212007,has_definitional_manifestation,386808001
219,61212007,has_definitional_manifestation,79823003
220,83631006,IS_A,5509004
221,83631006,has_definitional_manifestation,386808001
222,83631006,has_definitional_manifestation,79823003
223,59923000,IS_A,35607004
224,59923000,has_definitional_manifestation,386808001
225,59923000,has_definitional_manifestation,79823003
226,11941006,IS_A,59923000
227,11941006,has_definitional_manifestation,386808001
228,11941006,has_definitional_manifestation,79823003
229,22230001,IS_A,59923000
230,22230001,has_definitional_manifestation,79823003
231,22230001,has_definitional_manifestation,386808001
232,24781009,IS_A,59923000
233,24781009,has_definitional_manifestation,386808001
234,24781009,has_definitional_manifestation,79823003
235,38328002,IS_A,59923000
236,38328002,has_definitional_manifestation,79823003
237,38328002,has_definitional_manifestation,386808001
238,64060000,IS_A,59923000
239,64060000,has_definitional_manifestation,79823003
240,64060000,has_definitional_manifestation,386808001
241,63909006,IS_A,35607004
242,63909006,has_definitional_manifestation,79823003
243,63909006,has_definitional_manifestation,386808001
244,111491004,IS_A,63909006
245,111491004,has_definitional_manifestation,79823003
246,111491004,has_definitional_manifestation,386808001
247,3158007,IS_A,63909006
248,3158007,has_definitional_manifestation,79823003
249,3158007,has_definitional_manifestation,386808001
250,50983008,IS_A,63909006
251,50983008,has_definitional_manifestation,386808001
252,50983008,has_definitional_manifestation,79823003
253,74010007,IS_A,63909006
254,74010007,has_definitional_manifestation,79823003
255,74010007,has_definitional_manifestation,386808001
256,76812003,IS_A,63909006
257,76812003,has_definitional_manifestation,79823003
258,76812003,has_definitional_manifestation,386808001
259,8185002,IS_A,35607004
260,8185002,has_definitional_manifestation,386808001
261,8185002,has_definitional_manifestation,79823003
262,30059008,IS_A,8185002
263,30059008,has_definitional_manifestation,79823003
264,30059008,has_definitional_manifestation,386808001
265,32388005,IS_A,8185002
266,32388005,has_definitional_manifestation,79823003
267,32388005,has_definitional_manifestation,386808001
268,49564006,IS_A,8185002
269,49564006,has_definitional_manifestation,386808001
270,49564006,has_definitional_manifestation,79823003
271,82738004,IS_A,8185002
272,82738004,has_definitional_manifestation,386808001
273,82738004,has_definitional_manifestation,79823003
274,87798009,IS_A,8185002
275,87798009,has_definitional_manifestation,386808001
276,87798009,has_definitional_manifestation,79823003
277,89948007,IS_A,35607004
278,89948007,has_definitional_manifestation,386808001
279,89948007,has_definitional_manifestation,79823003
280,1816003,IS_A,89948007
281,1816003,has_definitional_manifestation,386808001
282,1816003,has_definitional_manifestation,79823003
283,31781004,IS_A,89948007
284,31781004,has_definitional_manifestation,79823003
285,31781004,has_definitional_manifestation,386808001
286,4932002,IS_A,89948007
287,4932002,has_definitional_manifestation,79823003
288,4932002,has_definitional_manifestation,386808001
289,63701002,IS_A,89948007
290,63701002,has_definitional_manifestation,386808001
291,63701002,has_definitional_manifestation,79823003
292,76868007,IS_A,89948007
293,76868007,has_definitional_manifestation,386808001
294,76868007,has_definitional_manifestation,79823003
295,56576003,IS_A,371631005
296,56576003,has_definitional_manifestation,79823003
297,43150009,IS_A,56576003
298,43150009,has_definitional_manifestation,79823003
299,53956006,IS_A,56576003
300,53956006,has_definitional_manifestation,79823003
301,65064003,IS_A,56576003
302,65064003,has_definitional_manifestation,79823003
303,72861004,IS_A,56576003
304,72861004,has_definitional_manifestation,79823003
305,82494000,IS_A,56576003
306,82494000,has_definitional_manifestation,79823003
307,386810004,IS_A,197480006
308,386810004,has_definitional_manifestation,386808001
309,25501002,IS_A,386810004
310,25501002,has_definitional_manifestation,386808001
311,191725006,IS_A,25501002
312,191725006,has_definitional_manifestation,386808001
313,62351001,IS_A,25501002
314,62351001,has_definitional_manifestation,386808001
315,191724005,IS_A,25501002
316,191724005,has_definitional_manifestation,386808001
317,191726007,IS_A,25501002
318,191726007,has_definitional_manifestation,386808001
319,54587008,IS_A,386810004
320,54587008,has_definitional_manifestation,386808001
321,238965007,IS_A,231516000
322,238965007,IS_A,54587008
323,238965007,has_definitional_manifestation,386808001
324,238966008,IS_A,238965007
325,238966008,has_definitional_manifestation,386808001
326,238976006,IS_A,54587008
327,238976006,IS_A,231516000
328,238976006,has_definitional_manifestation,386808001
329,313224008,IS_A,54587008
330,313224008,has_definitional_manifestation,386808001
331,70691001,IS_A,386810004
332,70691001,INVERSE_associated_finding,414371008
333,70691001,has_definitional_manifestation,386808001
334,61569007,IS_A,70691001
335,61569007,has_definitional_manifestation,386808001
336,1380006,IS_A,61569007
337,1380006,has_definitional_manifestation,386808001
338,82415003,IS_A,61569007
339,82415003,has_definitional_manifestation,386808001
340,191722009,IS_A,70691001
341,191722009,has_definitional_manifestation,386808001
342,403593004,IS_A,231516000
343,403593004,IS_A,386810004
344,403593004,has_definitional_manifestation,34563004
345,426174008,IS_A,197480006
346,426174008,IS_A,128293007
347,426174008,clinical_course,90734009
348,426174008,has_definitional_manifestation,48694002
349,10743001000119103,IS_A,197480006
350,10743001000119103,IS_A,10811201000119102
351,10743001000119103,has_definitional_manifestation,48694002
352,109896009,IS_A,74732009
353,109897000,IS_A,109896009
354,109898005,IS_A,109896009
355,109899002,IS_A,109896009
356,109900007,IS_A,109896009
357,109901006,IS_A,109896009
358,231520001,IS_A,74732009
359,268727002,IS_A,231520001
360,191928000,IS_A,268727002
361,191928000,IS_A,26416006
362,191928000,IS_A,91388009
363,191928000,IS_A,442351006
364,191928000,causative_agent,372720008
365,191930003,IS_A,191928000
366,191930003,IS_A,426590003
367,191930003,causative_agent,372720008
368,191931004,IS_A,191928000
369,191931004,causative_agent,372720008
370,191932006,IS_A,191928000
371,191932006,causative_agent,372720008
372,231458000,IS_A,268727002
373,231458000,IS_A,26416006
374,231459008,IS_A,26416006
375,231459008,IS_A,268727002
376,231459008,IS_A,442351006
377,231459008,causative_agent,373265006
378,280982009,IS_A,26416006
379,280982009,IS_A,268727002
380,280982009,IS_A,442351006
381,280982009,causative_agent,372800002
382,27051000119102,IS_A,110281001
383,27051000119102,IS_A,280982009
384,27051000119102,IS_A,128293007
385,27051000119102,causative_agent,372800002
386,27051000119102,clinical_course,90734009
387,280983004,IS_A,268727002
388,280983004,IS_A,26416006
389,280983004,IS_A,442351006
390,280983004,causative_agent,87708000
391,280986007,IS_A,26416006
392,280986007,IS_A,268727002
393,288281000119100,IS_A,268727002
394,280984005,IS_A,26416006
395,280984005,IS_A,288281000119100
396,72366004,IS_A,111476001
397,72366004,IS_A,231520001
398,72366004,INVERSE_associated_finding,429951007
399,72366004,INVERSE_associated_finding,126131000119101
400,72366004,INVERSE_has_focus,386264009
401,72366004,INVERSE_has_focus,313076000
402,72366004,INVERSE_has_focus,427857000
403,231522009,IS_A,72366004
404,270902002,IS_A,72366004
405,270902002,associated_with,74732009
406,14077003,IS_A,72366004
407,192631000,IS_A,14077003
408,192631000,occurrence,255398004
409,192631000,occurrence,3658006
410,37941009,IS_A,72366004
411,36039004,IS_A,37941009
412,56882008,IS_A,72366004
413,56882008,INVERSE_due_to,403313001
414,56882008,INVERSE_associated_finding,161471008
415,56882008,INVERSE_associated_finding,433306000
416,63393005,IS_A,56882008
417,77675002,IS_A,56882008
418,698695006,IS_A,56882008
419,74142004,IS_A,72366004
420,78004001,IS_A,72366004
421,78004001,INVERSE_associated_finding,433277006
422,78004001,INVERSE_associated_finding,126151000119107
423,231523004,IS_A,78004001
424,32721004,IS_A,78004001
425,248118000,IS_A,32721004
426,705001007,IS_A,32721004
427,705001007,INVERSE_associated_finding,705002000
428,59645001,IS_A,78004001
429,698698008,IS_A,78004001
430,192016008,IS_A,72366004
431,192017004,IS_A,72366004
432,231521002,IS_A,72366004
433,275474009,IS_A,72366004
434,275474009,IS_A,37057007
435,275474009,interprets,3850002
436,427469003,IS_A,72366004
437,426881004,IS_A,248290002
438,426881004,IS_A,72366004
439,439960005,IS_A,72366004
440,439960005,has_definitional_manifestation,248122005
441,700213005,IS_A,72366004
442,249520001,IS_A,72366004
443,231524005,IS_A,231520001
444,710072005,IS_A,231520001
445,238959007,IS_A,74732009
446,231516000,IS_A,18193002
447,231516000,IS_A,238959007
448,238961003,IS_A,231516000
449,238960002,IS_A,238959007
450,238967004,IS_A,238959007
451,238967004,IS_A,37057007
452,238967004,interprets,3850002
453,191966002,IS_A,238967004
454,191966002,IS_A,95320005
455,191966002,finding_site,39937001
456,191966002,interprets,3850002
457,403594005,IS_A,238967004
458,403594005,interprets,3850002
459,238972008,IS_A,238959007
460,238972008,IS_A,33323008
461,238972008,IS_A,81308009
462,238972008,IS_A,69322001
463,238972008,finding_site,12738006
464,238973003,IS_A,238972008
465,238973003,finding_site,12738006
466,238974009,IS_A,238972008
467,238974009,finding_site,12738006
468,238975005,IS_A,238972008
469,238975005,finding_site,12738006
470,238977002,IS_A,238972008
471,238977002,finding_site,12738006
472,238978007,IS_A,238972008
473,238978007,finding_site,12738006
474,238979004,IS_A,238972008
475,238979004,finding_site,12738006
476,403595006,IS_A,238972008
477,403595006,finding_site,12738006
478,111475002,IS_A,74732009
479,231519007,IS_A,111475002
480,70764005,IS_A,44376007
481,70764005,IS_A,231519007
482,280945000,IS_A,70764005
483,267414004,IS_A,111475002
484,280946004,IS_A,111475002
485,191744004,IS_A,280946004
486,31297008,IS_A,111475002
487,109956006,IS_A,31297008
488,109956006,IS_A,37057007
489,109956006,interprets,3850002
490,231517009,IS_A,31297008
491,231517009,IS_A,15241006
492,231517009,IS_A,37057007
493,231517009,finding_site,72167002
494,231517009,interprets,3850002
495,191952007,IS_A,231517009
496,191952007,finding_site,72167002
497,191952007,interprets,3850002
498,191953002,IS_A,191952007
499,191953002,finding_site,72167002
500,191953002,interprets,3850002
501,268650001,IS_A,231517009
502,268650001,finding_site,72167002
503,268650001,interprets,3850002
504,231518004,IS_A,268650001
505,231518004,IS_A,44376007
506,231518004,finding_site,72167002
507,231518004,interprets,3850002
508,191972002,IS_A,268650001
509,191972002,finding_site,72167002
510,191972002,interprets,3850002
511,386537007,IS_A,268650001
512,386537007,IS_A,335002
513,386537007,finding_site,72167002
514,386537007,finding_site,71616004
515,386537007,finding_site,280119005
516,386537007,interprets,3850002
517,191973007,IS_A,268650001
518,191973007,finding_site,72167002
519,191973007,interprets,3850002
520,191962000,IS_A,231517009
521,191962000,finding_site,72167002
522,191962000,interprets,3850002
523,111492006,IS_A,31297008
524,111492006,IS_A,44376007
525,18193002,IS_A,31297008
526,231515001,IS_A,18193002
527,231515001,IS_A,373673007
528,231515001,has_definitional_manifestation,22253000
529,83482000,IS_A,18193002
530,129605006,IS_A,18193002
531,18393005,IS_A,31297008
532,30077003,IS_A,31297008
533,30077003,IS_A,373673007
534,30077003,IS_A,37057007
535,30077003,interprets,3850002
536,30077003,has_definitional_manifestation,22253000
537,300960003,IS_A,30077003
538,300960003,interprets,3850002
539,300960003,has_definitional_manifestation,161891005
540,192029008,IS_A,300960003
541,192029008,interprets,3850002
542,192029008,has_definitional_manifestation,161891005
543,441711008,IS_A,30077003
544,441711008,IS_A,128293007
545,441711008,clinical_course,90734009
546,441711008,interprets,3850002
547,441711008,has_definitional_manifestation,22253000
548,35827000,IS_A,31297008
549,35827000,IS_A,44376007
550,35827000,IS_A,128293007
551,35827000,IS_A,58184002
552,35827000,clinical_course,255227004
553,65438001,IS_A,31297008
554,65438001,IS_A,37057007
555,65438001,IS_A,70070008
556,65438001,associated_morphology,57048009
557,65438001,finding_site,81727001
558,65438001,interprets,3850002
559,70967007,IS_A,44376007
560,70967007,IS_A,31297008
561,71802006,IS_A,31297008
562,71802006,IS_A,268715000
563,231509001,IS_A,71802006
564,88902008,IS_A,31297008
565,88902008,IS_A,44376007
566,88984006,IS_A,31297008
567,88984006,IS_A,268715000
568,191965003,IS_A,31297008
569,191965003,IS_A,37057007
570,191965003,interprets,3850002
571,191980009,IS_A,31297008
572,191980009,IS_A,37057007
573,191980009,interprets,3850002
574,191981008,IS_A,31297008
575,397923000,IS_A,31297008
576,397795007,IS_A,397923000
577,397826007,IS_A,397923000
578,424271007,IS_A,31297008
579,424271007,IS_A,44376007
580,424271007,IS_A,46263000
581,424271007,finding_site,12738006
582,192630004,IS_A,37057007
583,192630004,IS_A,31297008
584,192630004,occurrence,255398004
585,192630004,interprets,3850002
586,65384007,IS_A,37057007
587,65384007,IS_A,31297008
588,65384007,interprets,3850002
589,63990000,IS_A,37057007
590,63990000,IS_A,31297008
591,63990000,interprets,3850002
592,386572005,IS_A,37057007
593,386572005,IS_A,31297008
594,386572005,interprets,3850002
595,191683009,IS_A,37057007
596,191683009,IS_A,31297008
597,191683009,interprets,3850002
598,129562004,IS_A,37057007
599,129562004,IS_A,31297008
600,129562004,interprets,3850002
601,443853005,IS_A,26079004
602,443853005,IS_A,37057007
603,443853005,IS_A,31297008
604,443853005,interprets,3850002
605,44376007,IS_A,111475002
606,191714002,IS_A,44376007
607,191714002,IS_A,50705009
608,231445001,IS_A,231457005
609,231445001,IS_A,44376007
610,231445001,finding_site,12738006
611,268715000,IS_A,44376007
612,191713008,IS_A,268715000
613,276296007,IS_A,44376007
614,276297003,IS_A,44376007
615,276300008,IS_A,44376007
616,280901000,IS_A,44376007
617,280943007,IS_A,44376007
618,31611000,IS_A,44376007
619,31611000,IS_A,33449004
620,33693007,IS_A,50705009
621,33693007,IS_A,44376007
622,3586005,IS_A,44376007
623,7031000119100,IS_A,3586005
624,7031000119100,IS_A,271952001
625,7031000119100,due_to,271952001
626,84209002,IS_A,44376007
627,225040001,IS_A,84209002
628,191677006,IS_A,44376007
629,429571005,IS_A,58690002
630,429571005,IS_A,44376007
631,698952009,IS_A,44376007
632,73972002,IS_A,80113008
633,73972002,IS_A,111475002
634,191746002,IS_A,111475002
635,268957000,IS_A,111475002
636,268958005,IS_A,111475002
637,111476001,IS_A,74732009
638,106013002,IS_A,111476001
639,41526007,IS_A,106013002
640,28857002,IS_A,41526007
641,7291006,IS_A,28857002
642,5507002,IS_A,106013002
643,40083003,IS_A,5507002
644,24125008,IS_A,111476001
645,26453000,IS_A,111476001
646,280375000,IS_A,26453000
647,192523000,IS_A,280375000
648,87991007,IS_A,66936004
649,87991007,IS_A,280375000
650,280377008,IS_A,87991007
651,280377008,IS_A,86571001
652,280377008,IS_A,472991006
653,280377008,interprets,364644000
654,93461009,IS_A,280377008
655,93461009,interprets,364644000
656,280378003,IS_A,87991007
657,18003009,IS_A,87991007
658,13670005,IS_A,18003009
659,50878001,IS_A,18003009
660,54417002,IS_A,18003009
661,59216005,IS_A,18003009
662,61180001,IS_A,18003009
663,67123006,IS_A,18003009
664,77815007,IS_A,18003009
665,5095008,IS_A,87991007
666,57715001,IS_A,87991007
667,30509009,IS_A,57715001
668,3503000,IS_A,57715001
669,68963006,IS_A,57715001
670,191787001,IS_A,87991007
671,191787001,IS_A,472991006
672,191787001,interprets,364644000
673,3914008,IS_A,111476001
674,3914008,occurrence,255398004
675,39465007,IS_A,111476001
676,54319003,IS_A,111476001
677,82096005,IS_A,54319003
678,35253001,IS_A,406506008
679,35253001,IS_A,54319003
680,35253001,INVERSE_associated_finding,433380009
681,698689005,IS_A,35253001
682,7461003,IS_A,54319003
683,7461003,IS_A,406506008
684,698692009,IS_A,7461003
685,430909002,IS_A,54319003
686,66307007,IS_A,430909002
687,17961008,IS_A,430909002
688,17961008,occurrence,255398004
689,192099000,IS_A,17961008
690,192099000,IS_A,268664001
691,192099000,occurrence,255398004
692,231542000,IS_A,192099000
693,231542000,IS_A,35489007
694,231542000,occurrence,255398004
695,231540008,IS_A,17961008
696,231540008,occurrence,255398004
697,192118006,IS_A,231540008
698,192118006,occurrence,263659003
699,192118006,occurrence,255398004
700,192119003,IS_A,192118006
701,192119003,occurrence,255398004
702,192119003,occurrence,263659003
703,231541007,IS_A,17961008
704,231541007,occurrence,255398004
705,192082001,IS_A,231541007
706,192082001,occurrence,255398004
707,192092009,IS_A,231541007
708,192092009,occurrence,255398004
709,192100008,IS_A,231541007
710,192100008,occurrence,255398004
711,268661009,IS_A,231541007
712,268661009,occurrence,255398004
713,268662002,IS_A,231541007
714,268662002,occurrence,255398004
715,18941000,IS_A,17961008
716,18941000,occurrence,255398004
717,386820009,IS_A,17961008
718,386820009,occurrence,255398004
719,48826008,IS_A,430909002
720,48826008,occurrence,263659003
721,74850006,IS_A,430909002
722,61901004,IS_A,430909002
723,698947004,IS_A,430909002
724,31648009,IS_A,54319003
725,717223008,IS_A,1855002
726,717223008,IS_A,54319003
727,717223008,IS_A,84757009
728,717223008,IS_A,128430005
729,717223008,IS_A,363235000
730,717223008,finding_site,83678007
731,717223008,has_definitional_manifestation,91175000
732,568005,IS_A,60342002
733,568005,IS_A,111476001
734,568005,finding_site,25087005
735,568005,has_definitional_manifestation,386783003
736,230334008,IS_A,568005
737,230334008,IS_A,47362003
738,230334008,IS_A,442351006
739,230334008,causative_agent,410942007
740,230334008,finding_site,25087005
741,230334008,has_definitional_manifestation,386783003
742,56573006,IS_A,568005
743,56573006,IS_A,127341005
744,56573006,clinical_course,14803004
745,56573006,finding_site,25087005
746,56573006,has_definitional_manifestation,386783003
747,44433009,IS_A,56573006
748,44433009,IS_A,7794004
749,44433009,IS_A,58184002
750,44433009,clinical_course,14803004
751,44433009,clinical_course,255227004
752,44433009,finding_site,25087005
753,44433009,has_definitional_manifestation,386783003
754,8511007,IS_A,56573006
755,8511007,clinical_course,14803004
756,8511007,finding_site,25087005
757,8511007,has_definitional_manifestation,386783003
758,191990001,IS_A,56573006
759,191990001,clinical_course,14803004
760,191990001,finding_site,25087005
761,191990001,occurrence,255398004
762,191990001,has_definitional_manifestation,386783003
763,76236006,IS_A,568005
764,76236006,finding_site,25087005
765,76236006,has_definitional_manifestation,386783003
766,7794004,IS_A,128283000
767,7794004,IS_A,128293007
768,7794004,IS_A,568005
769,7794004,clinical_course,90734009
770,7794004,finding_site,25087005
771,7794004,has_definitional_manifestation,386783003
772,230335009,IS_A,7794004
773,230335009,IS_A,422426003
774,230335009,clinical_course,90734009
775,230335009,finding_site,56052001
776,230335009,has_definitional_manifestation,386783003
777,230338006,IS_A,7794004
778,230338006,clinical_course,90734009
779,230338006,finding_site,25087005
